feature_name	feature_importance
HOMA.B	0.17302051011903433
PBG	0.12439143661627869
RBC	0.10598934986946322
FPG	0.10423413973181532
APOA2	0.08432524918667826
GPX3	0.07194529315357269
USO1	0.05623467529774026
CKMB	0.0555604160653689
cg19076985	0.05030015632192034
LYZ	0.040486334409381555
MASP2	0.03716735630780553
FBLN1	0.03650376887890184
CFHR1	0.035772230734113876
APOB	0.033827615503700316
IGHV3.72	0.03268666115911945
HABP2	0.03238418997947469
APOC3	0.03197664502607467
ARID1A	0.03079386355967234
YWHAQ	0.028174306456495234
GNA13	0.02772673335687858
IGFBP2	0.02729553164799353
CLU	0.02646018944435017
FGG	0.025707832858406835
HBZ	0.022224716943870057
SERPINA7	0.021971016999491024
AFM	0.021282253987852336
FINS	0.019753287574931163
cg27352622	0.019583497083248823
NXF1	0.017696225960377364
CPN1	0.017624179118051992
ORM1	0.016871917069574482
APOM	0.0167196965060853
Age	0.016349531119975193
ADIPOQ	0.016158025623764515
PGLYRP2	0.015312877977616613
FGA	0.013968689575465279
APOC2	0.013389666476617207
GSTM4	0.011795339955319202
WBC	0.010855770442058644
C8G	0.010710422826897298
CHL1	0.010336042041849782
YWHAH	0.00919320353166405
APCS	0.008432049707941817
UMACRR	0.008364033297383527
C1QB	0.008159555045083101
IGLV3.1	0.00809134552356613
KNG1	0.007904307911677691
cg00827581	0.00782091654968059
PON1	0.007763770999772436
CGREF1	0.007593562703301327
GSTM2	0.007403817397556301
G6PD	0.006858383627185479
cg14153852	0.006840216818154025
PZP	0.006783686278336012
PCYOX1	0.006258885685172406
cg00574958	0.006219196841298452
HSPG2	0.005929361936049459
C4BPA	0.005771840289666834
A1BG	0.005565564320894036
A2M	0.005500582886841638
FCGBP	0.005474767349631302
GSTM1	0.005193329052135751
SCR	0.005135052803098613
TMEM256	0.0050816561415318404
HB	0.005075313490026604
AHSG	0.005067784429061814
FFA	0.004845324197239733
APOH	0.004820645405654522
HDHD2	0.00469306299178882
APOC1	0.004638886777333075
APOD	0.004584784852299366
PIGR	0.00458050689758657
SFN	0.0043677446064005155
TF	0.004359612967052776
AKR1A1	0.004314363367450762
APOA1	0.004258927811844281
PRB3	0.004088052153419881
UMA	0.004085040760994128
FGB	0.004019393910032686
HSPA9	0.003911382164833635
VASP	0.0038105751962259162
AST	0.003775845761686598
APOE	0.003774891248024953
TUBA3C	0.003670715723959281
ALT	0.0030913640462675836
SERPINA3	0.002998809094746337
EGFR	0.002998770282285217
PPP1R9B	0.0029098858581701344
EPCAM	0.0027687773843281397
cg17901584	0.002700007560847183
C2	0.0024675604248302883
GMPS	0.0023377674416142124
GGT1	0.0019594658506634673
RCN1	0.0019484108392142866
STXBP5	0.0014642180565729748
cg21055197	0.0013052468652359464
UCR	0.0011429795371670388
PRSS1	0.0010203942008614666
cg06500161	0.000877105304135381
HBA1C	8.364451688591869e-06
HDLC	7.215533899647041e-06
CAMP	6.73584789257715e-06
GSN	6.706524651521073e-06
BUN	6.606553567666569e-06
cg11078090	6.4102297406637434e-06
HCT	6.295496129228867e-06
RPS3	5.952849622513381e-06
RACK1	5.66431248410895e-06
BMI	5.62858964953738e-06
CPB2	5.220931359027664e-06
CFH	4.956436271552646e-06
AGT	4.823662194297831e-06
ACACB	4.776315267535147e-06
SCRIB	4.705052481561577e-06
SHBG	4.631234182585867e-06
HOMA.IR	4.311322196201521e-06
VTN	4.300836506078579e-06
APOA4	4.269100030965515e-06
SERPINC1	4.208837234668216e-06
F10	4.161226905948004e-06
